transaction_id,receipt_number,store_id,register_id,employee_id,customer_id,transaction_datetime,transaction_type,subtotal,discount_amount,tax_amount,total_amount,payment_method,item_count,prescription_included,loyalty_used,manager_override,status
TXN-0002821,RCP-00002821,PH-003,REG-02,EMP-0063,CUS-02275,2026-07-20 16:33:53,Sale,86.1,0,7.11,93.21,Gift Card,3,False,True,False,Completed
TXN-0002822,RCP-00002822,PH-002,REG-06,EMP-0025,CUS-03641,2026-06-01 15:51:18,Sale,81.84,0,6.75,88.59,Credit Card,2,False,True,False,Completed
TXN-0002823,RCP-00002823,PH-003,REG-04,EMP-0062,,2026-07-11 19:50:06,Sale,415.25,22.55,32.41,425.11,Debit Card,8,False,False,True,Completed
TXN-0002824,RCP-00002824,PH-004,REG-04,EMP-0079,,2026-05-12 20:25:31,Sale,144.44,0,11.91,156.35,Credit Card,4,False,False,False,Completed
TXN-0002825,RCP-00002825,PH-005,REG-02,EMP-0103,CUS-02982,2026-07-17 21:18:16,Sale,85.63,12.88,6.0,78.75,Debit Card,4,False,True,True,Completed
TXN-0002826,RCP-00002826,PH-002,REG-01,EMP-0038,,2026-05-14 08:29:40,Sale,44.08,3.34,3.36,44.1,Credit Card,2,False,False,False,Completed
TXN-0002827,RCP-00002827,PH-001,REG-05,EMP-0014,CUS-03610,2026-06-14 12:42:35,Sale,101.8,20.36,6.72,88.16,Cash,1,False,True,False,Completed
TXN-0002828,RCP-00002828,PH-002,REG-01,EMP-0039,CUS-03438,2026-07-16 21:16:48,Sale,172.05,38.65,11.01,144.41,Credit Card,4,False,True,True,Completed
TXN-0002829,RCP-00002829,PH-004,REG-06,EMP-0084,CUS-04673,2026-05-23 11:54:58,Sale,15.34,0,1.27,16.61,Debit Card,1,False,True,False,Completed
TXN-0002830,RCP-00002830,PH-002,REG-04,EMP-0039,,2026-05-22 14:48:35,Sale,139.98,0,11.54,151.52,Credit Card,4,False,False,False,Completed
TXN-0002831,RCP-00002831,PH-003,REG-06,EMP-0062,CUS-04534,2026-05-26 16:27:34,Sale,326.19,0,26.92,353.11,Credit Card,5,False,True,False,Completed
TXN-0002832,RCP-00002832,PH-002,REG-01,EMP-0038,CUS-00032,2026-06-22 17:12:26,Sale,476.33,0,39.3,515.63,Debit Card,8,False,True,False,Completed
TXN-0002833,RCP-00002833,PH-003,REG-03,EMP-0061,CUS-04167,2026-06-18 17:49:03,Sale,139.87,0,11.53,151.4,Credit Card,5,False,True,False,Completed
TXN-0002834,RCP-00002834,PH-002,REG-05,EMP-0036,CUS-03272,2026-05-19 08:47:01,Sale,12.07,0,1.0,13.07,Credit Card,2,False,True,False,Completed
TXN-0002835,RCP-00002835,PH-001,REG-04,EMP-0013,CUS-03568,2026-05-08 08:44:50,Sale,42.79,4.94,3.12,40.97,Credit Card,3,False,True,False,Completed
TXN-0002836,RCP-00002836,PH-001,REG-03,EMP-0002,CUS-00087,2026-05-25 10:36:22,Sale,30.91,0,2.55,33.46,Gift Card,1,False,True,False,Completed
TXN-0002837,RCP-00002837,PH-005,REG-06,EMP-0101,CUS-01976,2026-06-06 15:29:00,Sale,247.02,5.48,19.92,261.46,Debit Card,5,False,True,False,Completed
TXN-0002838,RCP-00002838,PH-003,REG-03,EMP-0063,CUS-02177,2026-07-20 12:42:18,Sale,294.37,5.98,23.8,312.19,Credit Card,4,False,True,False,Completed
TXN-0002839,RCP-00002839,PH-004,REG-01,EMP-0086,CUS-00364,2026-06-04 11:19:51,Sale,25.98,0,2.14,28.12,Debit Card,1,False,True,False,Completed
TXN-0002840,RCP-00002840,PH-005,REG-03,EMP-0100,CUS-00375,2026-07-11 17:46:40,Sale,110.2,0,9.09,119.29,Gift Card,3,False,True,False,Completed
TXN-0002841,RCP-00002841,PH-005,REG-02,EMP-0107,CUS-03165,2026-07-02 19:11:16,Sale,193.72,10.31,15.13,198.54,Debit Card,6,False,True,False,Completed
TXN-0002842,RCP-00002842,PH-002,REG-04,EMP-0042,CUS-02129,2026-06-30 08:33:36,Sale,128.66,2.14,10.44,136.96,Cash,5,False,True,False,Completed
TXN-0002843,RCP-00002843,PH-004,REG-01,EMP-0079,CUS-04662,2026-06-17 21:26:35,Sale,129.27,0.41,10.63,139.49,Credit Card,5,False,True,False,Completed
TXN-0002844,RCP-00002844,PH-001,REG-01,EMP-0019,CUS-03680,2026-06-14 08:06:16,Sale,148.79,6.67,11.73,153.85,Credit Card,5,False,True,False,Completed
TXN-0002845,RCP-00002845,PH-001,REG-01,EMP-0015,,2026-07-04 09:10:36,Sale,275.45,2.91,22.47,295.01,Credit Card,4,False,False,False,Completed
TXN-0002846,RCP-00002846,PH-001,REG-03,EMP-0016,,2026-07-19 16:14:03,Sale,384.89,1.71,31.61,414.79,Credit Card,8,False,False,False,Completed
TXN-0002847,RCP-00002847,PH-002,REG-03,EMP-0037,,2026-06-06 12:20:54,Sale,142.63,14.25,10.59,138.97,Cash,4,False,False,False,Completed
TXN-0002848,RCP-00002848,PH-002,REG-03,EMP-0037,CUS-02332,2026-05-09 12:09:55,Sale,249.78,0,20.61,270.39,Credit Card,7,False,True,False,Completed
TXN-0002849,RCP-00002849,PH-004,REG-04,EMP-0069,CUS-04584,2026-05-14 14:39:10,Sale,166.79,9.22,13.0,170.57,Credit Card,5,False,True,False,Completed
TXN-0002850,RCP-00002850,PH-004,REG-06,EMP-0080,CUS-04578,2026-05-22 17:17:17,Sale,67.48,3.07,5.32,69.73,Credit Card,4,False,True,False,Completed
TXN-0002851,RCP-00002851,PH-001,REG-04,EMP-0014,CUS-00987,2026-07-08 15:04:18,Sale,336.69,0,27.78,364.47,Credit Card,4,False,True,False,Completed
TXN-0002852,RCP-00002852,PH-002,REG-04,EMP-0023,CUS-03353,2026-06-12 17:42:55,Sale,75.31,0,6.22,81.53,Gift Card,4,False,True,False,Completed
TXN-0002853,RCP-00002853,PH-002,REG-02,EMP-0035,CUS-02336,2026-05-16 20:20:04,Sale,77.11,0,6.37,83.48,Debit Card,4,False,True,False,Completed
TXN-0002854,RCP-00002854,PH-001,REG-06,EMP-0012,CUS-04757,2026-05-24 13:59:42,Sale,217.64,0.99,17.87,234.52,Debit Card,5,False,True,False,Completed
TXN-0002855,RCP-00002855,PH-002,REG-03,EMP-0039,CUS-01011,2026-07-19 16:30:52,Sale,112.03,0,9.24,121.27,Credit Card,6,False,True,False,Completed
TXN-0002856,RCP-00002856,PH-002,REG-05,EMP-0025,CUS-03501,2026-06-29 20:39:49,Sale,322.48,50.07,22.47,294.88,Debit Card,4,False,True,True,Completed
TXN-0002857,RCP-00002857,PH-003,REG-05,EMP-0057,CUS-04744,2026-07-13 11:10:12,Sale,110.48,0,9.11,119.59,Gift Card,3,False,True,False,Completed
TXN-0002858,RCP-00002858,PH-003,REG-02,EMP-0057,,2026-07-20 14:01:38,Sale,272.89,0,22.5,295.39,Debit Card,5,False,False,False,Completed
TXN-0002859,RCP-00002859,PH-002,REG-01,EMP-0042,CUS-02237,2026-05-28 09:01:59,Sale,174.25,0,14.38,188.63,Cash,4,False,True,False,Completed
TXN-0002860,RCP-00002860,PH-002,REG-02,EMP-0038,CUS-03536,2026-06-08 19:05:26,Sale,290.51,3.17,23.7,311.04,Debit Card,5,False,True,False,Completed
TXN-0002861,RCP-00002861,PH-002,REG-03,EMP-0042,,2026-05-17 14:32:30,Sale,167.94,20.93,12.13,159.14,Credit Card,5,False,False,True,Completed
TXN-0002862,RCP-00002862,PH-001,REG-05,EMP-0017,,2026-06-30 15:19:53,Sale,62.97,5.06,4.78,62.69,Credit Card,2,False,False,False,Completed
TXN-0002863,RCP-00002863,PH-001,REG-05,EMP-0016,CUS-02081,2026-07-14 18:22:47,Sale,98.66,0,8.14,106.8,Gift Card,4,False,True,False,Completed
TXN-0002864,RCP-00002864,PH-004,REG-05,EMP-0084,CUS-04844,2026-06-17 20:07:52,Sale,187.11,2.78,15.21,199.54,Credit Card,6,False,True,False,Completed
TXN-0002865,RCP-00002865,PH-003,REG-06,EMP-0062,,2026-07-28 09:37:19,Sale,233.11,0.09,19.22,252.24,Credit Card,8,False,False,False,Completed
TXN-0002866,RCP-00002866,PH-005,REG-06,EMP-0100,CUS-02504,2026-06-19 14:13:36,Sale,521.72,0,43.04,564.76,Cash,4,False,True,False,Completed
TXN-0002867,RCP-00002867,PH-002,REG-01,EMP-0034,CUS-03574,2026-07-16 14:18:30,Sale,584.64,8.53,47.53,623.64,Credit Card,8,False,True,True,Completed
TXN-0002868,RCP-00002868,PH-003,REG-06,EMP-0056,CUS-01224,2026-05-09 13:10:00,Sale,118.12,0,9.75,127.87,Debit Card,3,False,True,False,Completed
TXN-0002869,RCP-00002869,PH-004,REG-05,EMP-0067,CUS-04833,2026-07-30 12:25:38,Sale,132.38,23.02,9.02,118.38,Credit Card,4,False,True,True,Completed
TXN-0002870,RCP-00002870,PH-001,REG-01,EMP-0020,CUS-00494,2026-06-11 20:19:31,Sale,99.84,8.16,7.56,99.24,Credit Card,4,False,True,False,Completed
TXN-0002871,RCP-00002871,PH-004,REG-03,EMP-0079,CUS-02325,2026-05-14 10:00:12,Sale,185.84,9.78,14.52,190.58,Debit Card,5,False,True,False,Completed
TXN-0002872,RCP-00002872,PH-004,REG-03,EMP-0082,CUS-00058,2026-05-05 17:34:08,Sale,251.5,5.7,20.27,266.07,Debit Card,8,False,True,False,Completed
TXN-0002873,RCP-00002873,PH-004,REG-02,EMP-0081,CUS-02430,2026-07-15 14:42:57,Sale,233.71,4.37,18.93,248.27,Cash,6,False,True,False,Completed
TXN-0002874,RCP-00002874,PH-003,REG-04,EMP-0060,,2026-06-14 09:23:10,Sale,301.13,1.41,24.73,324.45,Credit Card,7,False,False,False,Completed
TXN-0002875,RCP-00002875,PH-005,REG-02,EMP-0103,CUS-04108,2026-06-16 08:14:50,Sale,150.88,0,12.44,163.32,Debit Card,3,False,True,False,Completed
TXN-0002876,RCP-00002876,PH-005,REG-02,EMP-0106,,2026-07-09 16:18:41,Sale,233.24,15.46,17.97,235.75,Cash,4,False,False,True,Completed
TXN-0002877,RCP-00002877,PH-001,REG-03,EMP-0001,CUS-03322,2026-07-25 14:50:35,Sale,98.07,2.12,7.92,103.87,Credit Card,5,False,True,False,Completed
TXN-0002878,RCP-00002878,PH-005,REG-02,EMP-0102,CUS-02273,2026-06-30 18:31:55,Sale,53.42,0,4.4,57.82,Credit Card,3,False,True,False,Completed
TXN-0002879,RCP-00002879,PH-002,REG-04,EMP-0040,,2026-05-23 13:25:39,Sale,130.28,2.72,10.53,138.09,Credit Card,4,False,False,False,Completed
TXN-0002880,RCP-00002880,PH-001,REG-04,EMP-0016,CUS-01147,2026-05-25 14:17:56,Sale,153.45,0,12.66,166.11,Credit Card,4,False,True,False,Completed
TXN-0002881,RCP-00002881,PH-004,REG-04,EMP-0083,CUS-04491,2026-06-14 21:40:53,Sale,340.3,15.93,26.77,351.14,Credit Card,5,False,True,False,Completed
TXN-0002882,RCP-00002882,PH-005,REG-02,EMP-0090,CUS-02656,2026-05-29 16:31:54,Sale,329.97,0.93,27.15,356.19,Debit Card,7,False,True,False,Completed
TXN-0002883,RCP-00002883,PH-005,REG-05,EMP-0103,CUS-04782,2026-05-18 12:22:29,Sale,211.72,9.96,16.65,218.41,Credit Card,6,False,True,False,Completed
TXN-0002884,RCP-00002884,PH-005,REG-06,EMP-0106,,2026-05-29 21:43:17,Sale,355.51,17.57,27.87,365.81,Debit Card,7,False,False,False,Completed
TXN-0002885,RCP-00002885,PH-002,REG-06,EMP-0035,CUS-01572,2026-05-31 13:19:33,Sale,193.65,0,15.99,209.64,Credit Card,6,False,True,False,Completed
TXN-0002886,RCP-00002886,PH-002,REG-01,EMP-0036,CUS-04554,2026-05-26 20:51:44,Sale,259.29,4.38,21.03,275.94,Cash,5,False,True,False,Completed
TXN-0002887,RCP-00002887,PH-001,REG-01,EMP-0019,CUS-02488,2026-07-21 09:51:39,Sale,202.92,0,16.73,219.65,Credit Card,6,False,True,False,Completed
TXN-0002888,RCP-00002888,PH-005,REG-02,EMP-0106,CUS-01959,2026-05-18 14:13:25,Sale,97.47,2.9,7.8,102.37,Cash,3,False,True,False,Completed
TXN-0002889,RCP-00002889,PH-004,REG-02,EMP-0082,CUS-04503,2026-06-03 19:00:43,Sale,154.11,0,12.72,166.83,Debit Card,5,False,True,False,Completed
TXN-0002890,RCP-00002890,PH-001,REG-04,EMP-0014,CUS-00225,2026-05-30 09:49:33,Sale,264.19,23.08,19.89,261.0,Debit Card,4,False,True,False,Completed
TXN-0002891,RCP-00002891,PH-002,REG-04,EMP-0040,CUS-01887,2026-05-13 12:41:29,Sale,121.58,1.47,9.92,130.03,Split Payment,4,False,True,False,Completed
TXN-0002892,RCP-00002892,PH-004,REG-02,EMP-0079,CUS-03807,2026-06-06 20:30:20,Sale,93.87,0.43,7.71,101.15,Credit Card,4,False,True,False,Completed
TXN-0002893,RCP-00002893,PH-002,REG-06,EMP-0041,CUS-00132,2026-05-14 08:14:07,Sale,137.63,1.56,11.23,147.3,Debit Card,4,False,True,False,Completed
TXN-0002894,RCP-00002894,PH-002,REG-02,EMP-0036,CUS-04499,2026-06-30 17:08:46,Sale,109.72,0,9.06,118.78,Debit Card,3,False,True,False,Completed
TXN-0002895,RCP-00002895,PH-005,REG-02,EMP-0090,CUS-01206,2026-06-30 09:46:42,Sale,50.53,0,4.17,54.7,Debit Card,1,False,True,False,Completed
TXN-0002896,RCP-00002896,PH-001,REG-03,EMP-0013,CUS-00992,2026-06-11 16:34:33,Sale,283.1,30.94,20.8,272.96,Credit Card,7,False,True,False,Completed
TXN-0002897,RCP-00002897,PH-001,REG-03,EMP-0019,,2026-06-15 21:34:32,Sale,237.7,0.68,19.56,256.58,Credit Card,8,False,False,False,Completed
TXN-0002898,RCP-00002898,PH-005,REG-04,EMP-0106,CUS-03750,2026-05-12 21:32:32,Sale,59.97,4.74,4.56,59.79,Cash,5,False,True,False,Completed
TXN-0002899,RCP-00002899,PH-004,REG-04,EMP-0080,CUS-01156,2026-06-04 15:12:03,Sale,580.53,18.14,46.39,608.78,Debit Card,9,False,True,False,Completed
TXN-0002900,RCP-00002900,PH-005,REG-01,EMP-0101,CUS-03630,2026-06-09 18:15:53,Sale,111.98,0,9.24,121.22,Cash,2,False,True,False,Completed
TXN-0002901,RCP-00002901,PH-005,REG-05,EMP-0091,CUS-01012,2026-07-20 14:32:28,Sale,156.89,0.4,12.92,169.41,Credit Card,3,False,True,False,Completed
TXN-0002902,RCP-00002902,PH-002,REG-06,EMP-0039,CUS-02335,2026-05-15 10:29:37,Sale,199.15,5.02,16.01,210.14,Split Payment,4,False,True,False,Completed
TXN-0002903,RCP-00002903,PH-004,REG-01,EMP-0068,,2026-07-29 19:17:39,Sale,206.35,13.83,15.89,208.41,Gift Card,6,False,False,False,Completed
TXN-0002904,RCP-00002904,PH-004,REG-01,EMP-0086,,2026-06-09 10:22:27,Sale,317.47,6.76,25.63,336.34,Credit Card,6,False,False,False,Completed
TXN-0002905,RCP-00002905,PH-002,REG-01,EMP-0038,CUS-03956,2026-07-08 13:07:42,Sale,86.49,1.53,7.01,91.97,Credit Card,3,False,True,False,Completed
TXN-0002906,RCP-00002906,PH-001,REG-03,EMP-0018,CUS-02651,2026-06-23 08:39:54,Sale,132.16,0,10.91,143.07,Cash,2,False,True,False,Completed
TXN-0002907,RCP-00002907,PH-003,REG-05,EMP-0063,CUS-02334,2026-07-18 11:33:28,Sale,18.35,0,1.51,19.86,Debit Card,1,False,True,False,Completed
TXN-0002908,RCP-00002908,PH-004,REG-02,EMP-0067,,2026-05-22 17:00:01,Sale,286.92,0.36,23.63,310.19,Credit Card,6,False,False,False,Completed
TXN-0002909,RCP-00002909,PH-002,REG-06,EMP-0023,CUS-02850,2026-07-16 10:02:34,Sale,122.99,4.95,9.74,127.78,Credit Card,3,False,True,False,Completed
TXN-0002910,RCP-00002910,PH-002,REG-05,EMP-0037,CUS-03656,2026-05-20 12:04:32,Sale,137.62,3.51,11.06,145.17,Credit Card,5,False,True,False,Completed
TXN-0002911,RCP-00002911,PH-001,REG-03,EMP-0014,CUS-03982,2026-05-01 14:39:19,Sale,116.03,0,9.57,125.6,Cash,4,False,True,False,Completed
TXN-0002912,RCP-00002912,PH-002,REG-01,EMP-0037,CUS-04838,2026-07-06 08:11:12,Sale,130.77,0,10.78,141.55,Cash,3,False,True,False,Completed
TXN-0002913,RCP-00002913,PH-002,REG-01,EMP-0025,CUS-00710,2026-07-25 11:31:59,Sale,123.48,6.6,9.64,126.52,Debit Card,5,False,True,False,Completed
TXN-0002914,RCP-00002914,PH-002,REG-02,EMP-0025,CUS-01677,2026-07-15 19:17:57,Sale,299.84,0,24.74,324.58,Debit Card,6,False,True,False,Completed
TXN-0002915,RCP-00002915,PH-004,REG-05,EMP-0080,CUS-00855,2026-05-03 12:41:33,Sale,194.02,0,16.01,210.03,Gift Card,3,False,True,False,Completed
TXN-0002916,RCP-00002916,PH-001,REG-05,EMP-0020,CUS-03398,2026-05-05 14:58:11,Sale,33.38,0,2.75,36.13,Cash,1,False,True,False,Completed
TXN-0002917,RCP-00002917,PH-005,REG-06,EMP-0100,CUS-02923,2026-06-15 15:29:56,Sale,66.96,9.79,4.72,61.89,Credit Card,3,False,True,False,Completed
TXN-0002918,RCP-00002918,PH-003,REG-04,EMP-0064,CUS-03313,2026-07-27 18:23:41,Sale,295.69,0,24.4,320.09,Cash,5,False,True,False,Completed
TXN-0002919,RCP-00002919,PH-002,REG-01,EMP-0041,,2026-06-22 17:12:22,Sale,146.15,0,12.06,158.21,Credit Card,3,False,False,False,Completed
TXN-0002920,RCP-00002920,PH-003,REG-02,EMP-0057,CUS-02129,2026-07-25 15:38:27,Sale,15.36,0,1.27,16.63,Cash,1,False,True,False,Completed
TXN-0002921,RCP-00002921,PH-004,REG-05,EMP-0084,CUS-04799,2026-06-12 14:27:49,Sale,409.66,16.32,32.45,425.79,Credit Card,10,False,True,False,Completed
TXN-0002922,RCP-00002922,PH-003,REG-04,EMP-0064,CUS-00226,2026-06-06 09:31:34,Sale,230.28,1.99,18.84,247.13,Credit Card,8,False,True,False,Completed
TXN-0002923,RCP-00002923,PH-004,REG-03,EMP-0082,CUS-00314,2026-05-26 16:46:44,Sale,329.33,0,27.17,356.5,Credit Card,5,False,True,False,Completed
TXN-0002924,RCP-00002924,PH-002,REG-06,EMP-0035,CUS-03877,2026-06-08 08:12:34,Sale,82.5,8.05,6.15,80.6,Cash,6,False,True,False,Completed
TXN-0002925,RCP-00002925,PH-001,REG-02,EMP-0015,CUS-01425,2026-06-30 11:12:28,Sale,60.59,0,5.01,65.6,Gift Card,3,False,True,False,Completed
TXN-0002926,RCP-00002926,PH-002,REG-05,EMP-0040,CUS-01505,2026-07-11 19:30:10,Sale,150.02,0,12.38,162.4,Credit Card,4,False,True,False,Completed
TXN-0002927,RCP-00002927,PH-005,REG-04,EMP-0102,CUS-00420,2026-07-13 10:53:57,Sale,172.48,16.44,12.87,168.91,Debit Card,5,False,True,True,Completed
TXN-0002928,RCP-00002928,PH-003,REG-02,EMP-0046,CUS-00836,2026-06-23 16:32:29,Sale,295.49,1.12,24.29,318.66,Credit Card,6,False,True,False,Completed
TXN-0002929,RCP-00002929,PH-004,REG-01,EMP-0086,CUS-00260,2026-06-15 13:16:17,Sale,95.39,0,7.87,103.26,Debit Card,3,False,True,False,Completed
TXN-0002930,RCP-00002930,PH-002,REG-03,EMP-0041,CUS-02726,2026-07-09 16:04:40,Sale,340.03,0,28.05,368.08,Cash,4,False,True,False,Completed
TXN-0002931,RCP-00002931,PH-004,REG-05,EMP-0086,,2026-06-30 20:21:14,Sale,356.8,38.55,26.25,344.5,Debit Card,4,False,False,False,Completed
TXN-0002932,RCP-00002932,PH-001,REG-04,EMP-0006,CUS-03241,2026-07-29 21:30:33,Sale,183.09,8.19,14.42,189.32,Credit Card,6,False,True,False,Completed
TXN-0002933,RCP-00002933,PH-005,REG-03,EMP-0105,CUS-04108,2026-06-15 19:53:56,Sale,115.49,0,9.53,125.02,Credit Card,4,False,True,False,Completed
TXN-0002934,RCP-00002934,PH-002,REG-05,EMP-0040,CUS-04462,2026-07-16 17:49:26,Sale,275.0,33.86,19.9,261.04,Cash,8,False,True,False,Completed
TXN-0002935,RCP-00002935,PH-003,REG-01,EMP-0046,CUS-04515,2026-05-10 10:42:18,Sale,141.61,0.2,11.68,153.09,Debit Card,5,False,True,False,Completed
TXN-0002936,RCP-00002936,PH-004,REG-04,EMP-0083,CUS-03210,2026-06-24 15:02:10,Sale,94.88,0,7.83,102.71,Debit Card,3,False,True,False,Completed
TXN-0002937,RCP-00002937,PH-002,REG-02,EMP-0025,CUS-04646,2026-07-22 14:13:52,Sale,297.86,14.02,23.42,307.26,Debit Card,7,False,True,False,Completed
TXN-0002938,RCP-00002938,PH-003,REG-01,EMP-0064,CUS-02699,2026-06-18 20:09:45,Sale,292.01,0,24.09,316.1,Debit Card,3,False,True,False,Completed
TXN-0002939,RCP-00002939,PH-002,REG-02,EMP-0038,CUS-02008,2026-05-08 08:35:10,Sale,118.52,0,9.79,128.31,Credit Card,6,False,True,False,Completed
TXN-0002940,RCP-00002940,PH-005,REG-05,EMP-0091,CUS-00615,2026-06-03 14:51:33,Sale,183.78,0.86,15.09,198.01,Credit Card,6,False,True,False,Completed
TXN-0002941,RCP-00002941,PH-004,REG-05,EMP-0079,CUS-03544,2026-06-06 09:16:14,Sale,291.81,3.58,23.78,312.01,Cash,4,False,True,False,Completed
TXN-0002942,RCP-00002942,PH-005,REG-01,EMP-0101,CUS-01106,2026-06-04 15:52:02,Sale,18.7,0,1.54,20.24,Credit Card,1,False,True,False,Completed
TXN-0002943,RCP-00002943,PH-003,REG-02,EMP-0046,CUS-04659,2026-06-20 09:35:52,Sale,454.32,0,37.49,491.81,Credit Card,8,False,True,False,Completed
TXN-0002944,RCP-00002944,PH-003,REG-06,EMP-0056,CUS-01241,2026-05-24 14:16:35,Sale,216.55,1.25,17.77,233.07,Credit Card,8,False,True,False,Completed
TXN-0002945,RCP-00002945,PH-002,REG-03,EMP-0042,CUS-04075,2026-06-14 09:03:54,Sale,103.84,0,8.57,112.41,Credit Card,2,False,True,False,Completed
TXN-0002946,RCP-00002946,PH-003,REG-04,EMP-0046,,2026-07-20 16:54:05,Sale,105.45,0.17,8.68,113.96,Debit Card,3,False,False,False,Completed
TXN-0002947,RCP-00002947,PH-004,REG-04,EMP-0067,CUS-03292,2026-07-19 19:10:14,Sale,136.83,0,11.29,148.12,Credit Card,3,False,True,False,Completed
TXN-0002948,RCP-00002948,PH-005,REG-04,EMP-0101,CUS-01469,2026-05-21 13:06:29,Sale,189.97,0,15.67,205.64,Credit Card,4,False,True,False,Completed
TXN-0002949,RCP-00002949,PH-004,REG-01,EMP-0080,CUS-01682,2026-06-05 09:48:47,Sale,28.08,1.81,2.16,28.43,Cash,2,False,True,False,Completed
TXN-0002950,RCP-00002950,PH-004,REG-04,EMP-0067,,2026-06-03 08:16:59,Sale,88.64,1.79,7.16,94.01,Cash,4,False,False,False,Completed
TXN-0002951,RCP-00002951,PH-002,REG-03,EMP-0034,CUS-01570,2026-06-15 11:03:09,Sale,182.2,4.3,14.67,192.57,Credit Card,5,False,True,False,Completed
TXN-0002952,RCP-00002952,PH-003,REG-06,EMP-0060,CUS-01104,2026-06-04 21:43:58,Sale,121.82,0,10.05,131.87,Cash,5,False,True,False,Completed
TXN-0002953,RCP-00002953,PH-003,REG-04,EMP-0063,CUS-03629,2026-07-03 12:27:40,Sale,151.1,0,12.47,163.57,Credit Card,4,False,True,False,Completed
TXN-0002954,RCP-00002954,PH-002,REG-05,EMP-0041,,2026-07-14 19:21:18,Sale,147.4,6.71,11.6,152.29,Credit Card,5,False,False,False,Completed
TXN-0002955,RCP-00002955,PH-005,REG-04,EMP-0101,CUS-00652,2026-06-16 19:13:33,Sale,277.89,19.43,21.32,279.78,Credit Card,4,False,True,False,Completed
TXN-0002956,RCP-00002956,PH-001,REG-05,EMP-0020,CUS-03329,2026-06-03 16:35:09,Sale,335.34,2.59,27.46,360.21,Credit Card,8,False,True,False,Completed
TXN-0002957,RCP-00002957,PH-004,REG-05,EMP-0079,CUS-03132,2026-06-08 10:56:08,Sale,193.69,0,15.98,209.67,Debit Card,2,False,True,False,Completed
TXN-0002958,RCP-00002958,PH-002,REG-04,EMP-0040,CUS-02696,2026-06-18 11:55:55,Sale,227.45,2.82,18.53,243.16,Credit Card,4,False,True,False,Completed
TXN-0002959,RCP-00002959,PH-002,REG-01,EMP-0040,CUS-00079,2026-07-10 15:58:32,Sale,264.45,2.71,21.59,283.33,Cash,7,False,True,False,Completed
TXN-0002960,RCP-00002960,PH-003,REG-04,EMP-0062,,2026-06-23 09:54:00,Sale,106.85,9.83,7.99,105.01,Credit Card,5,False,False,False,Completed
TXN-0002961,RCP-00002961,PH-001,REG-01,EMP-0003,CUS-02471,2026-05-09 16:06:46,Sale,148.31,0,12.24,160.55,Cash,4,False,True,False,Completed
TXN-0002962,RCP-00002962,PH-003,REG-05,EMP-0064,CUS-02292,2026-06-06 09:04:39,Sale,79.24,0,6.53,85.77,Credit Card,3,False,True,False,Completed
TXN-0002963,RCP-00002963,PH-005,REG-01,EMP-0105,,2026-07-23 18:44:00,Sale,322.95,7.28,26.04,341.71,Cash,8,False,False,False,Completed
TXN-0002964,RCP-00002964,PH-004,REG-04,EMP-0080,CUS-04216,2026-05-28 19:53:23,Sale,78.1,0,6.44,84.54,Credit Card,1,False,True,False,Completed
TXN-0002965,RCP-00002965,PH-005,REG-05,EMP-0102,CUS-03445,2026-06-10 20:51:10,Sale,184.08,5.77,14.71,193.02,Debit Card,4,False,True,False,Completed
TXN-0002966,RCP-00002966,PH-004,REG-02,EMP-0079,CUS-00241,2026-06-26 12:57:05,Sale,261.4,0,21.57,282.97,Credit Card,3,False,True,False,Completed
TXN-0002967,RCP-00002967,PH-005,REG-02,EMP-0100,,2026-06-20 16:13:13,Sale,118.48,5.25,9.34,122.57,Credit Card,4,False,False,False,Completed
TXN-0002968,RCP-00002968,PH-005,REG-01,EMP-0089,CUS-03014,2026-05-04 21:13:34,Sale,217.3,12.09,16.94,222.15,Debit Card,5,False,True,False,Completed
TXN-0002969,RCP-00002969,PH-005,REG-03,EMP-0105,CUS-04674,2026-06-16 14:04:12,Sale,442.1,14.9,35.25,462.45,Credit Card,8,False,True,False,Completed
TXN-0002970,RCP-00002970,PH-003,REG-05,EMP-0045,CUS-00472,2026-06-02 08:23:35,Sale,71.12,0,5.87,76.99,Credit Card,1,False,True,False,Completed
TXN-0002971,RCP-00002971,PH-001,REG-02,EMP-0017,,2026-07-02 11:16:31,Sale,244.23,0,20.16,264.39,Cash,4,False,False,False,Completed
TXN-0002972,RCP-00002972,PH-001,REG-06,EMP-0018,CUS-01921,2026-05-09 12:06:08,Sale,199.74,0,16.48,216.22,Credit Card,7,False,True,False,Completed
TXN-0002973,RCP-00002973,PH-002,REG-05,EMP-0034,CUS-02485,2026-06-22 09:56:40,Sale,351.26,4.14,28.63,375.75,Credit Card,8,False,True,False,Completed
TXN-0002974,RCP-00002974,PH-001,REG-04,EMP-0018,CUS-01155,2026-07-09 09:20:55,Sale,147.2,0,12.15,159.35,Cash,4,False,True,False,Completed
TXN-0002975,RCP-00002975,PH-001,REG-03,EMP-0015,CUS-00058,2026-05-18 18:25:31,Sale,54.03,0,4.46,58.49,Credit Card,1,False,True,False,Completed
TXN-0002976,RCP-00002976,PH-004,REG-04,EMP-0082,CUS-03715,2026-06-07 19:35:02,Sale,244.44,0,20.17,264.61,Credit Card,6,False,True,False,Completed
