receipt_id,transaction_id,receipt_number,print_type,printed_datetime,printed_by_employee_id,register_id,store_id,print_reason
RCT-0002819,TXN-0001164,RCP-00001164,Original,2026-06-19 13:21:44,EMP-0036,REG-03,PH-002,
RCT-0002820,TXN-0000222,RCP-00000222,Original,2026-06-19 13:40:12,EMP-0062,REG-02,PH-003,
RCT-0002821,TXN-0003820,RCP-00003820,Original,2026-06-19 13:50:05,EMP-0107,REG-05,PH-005,
RCT-0002822,TXN-0002581,RCP-00002581,Original,2026-06-19 13:53:15,EMP-0016,REG-02,PH-001,
RCT-0002823,TXN-0002866,RCP-00002866,Original,2026-06-19 14:14:36,EMP-0100,REG-06,PH-005,
RCT-0002824,TXN-0002436,RCP-00002436,Original,2026-06-19 14:15:10,EMP-0017,REG-02,PH-001,
RCT-0002825,TXN-0002436,RCP-00002436,Gift Receipt,2026-06-19 14:16:10,EMP-0017,REG-02,PH-001,
RCT-0002826,TXN-0002759,RCP-00002759,Original,2026-06-19 14:17:16,EMP-0042,REG-02,PH-002,
RCT-0002827,TXN-0001599,RCP-00001599,Original,2026-06-19 14:19:54,EMP-0102,REG-04,PH-005,
RCT-0002828,TXN-0002299,RCP-00002299,Original,2026-06-19 15:00:39,EMP-0100,REG-02,PH-005,
RCT-0002829,TXN-0001325,RCP-00001325,Original,2026-06-19 15:05:51,EMP-0083,REG-04,PH-004,
RCT-0002830,TXN-0003549,RCP-00003549,Original,2026-06-19 15:45:26,EMP-0046,REG-03,PH-003,
RCT-0002831,TXN-0000252,RCP-00000252,Original,2026-06-19 16:31:11,EMP-0103,REG-05,PH-005,
RCT-0002832,TXN-0003058,RCP-00003058,Original,2026-06-19 16:34:17,EMP-0013,REG-03,PH-001,
RCT-0002833,TXN-0003058,RCP-00003058,Gift Receipt,2026-06-19 16:35:17,EMP-0013,REG-03,PH-001,
RCT-0002834,TXN-0002326,RCP-00002326,Original,2026-06-19 16:36:58,EMP-0015,REG-04,PH-001,
RCT-0002835,TXN-0001227,RCP-00001227,Original,2026-06-19 16:37:21,EMP-0083,REG-03,PH-004,
RCT-0002836,TXN-0004351,RCP-00004351,Original,2026-06-19 16:54:26,EMP-0002,REG-06,PH-001,
RCT-0002837,TXN-0001968,RCP-00001968,Original,2026-06-19 17:16:26,EMP-0058,REG-05,PH-003,
RCT-0002838,TXN-0002016,RCP-00002016,Original,2026-06-19 17:27:00,EMP-0024,REG-05,PH-002,
RCT-0002839,TXN-0000336,RCP-00000336,Original,2026-06-19 17:49:58,EMP-0047,REG-04,PH-003,
RCT-0002840,TXN-0000336,RCP-00000336,Gift Receipt,2026-06-19 17:50:58,EMP-0047,REG-04,PH-003,
RCT-0002841,TXN-0002230,RCP-00002230,Original,2026-06-19 17:54:01,EMP-0037,REG-06,PH-002,
RCT-0002842,TXN-0003516,RCP-00003516,Original,2026-06-19 18:00:47,EMP-0058,REG-02,PH-003,
RCT-0002843,TXN-0001835,RCP-00001835,Original,2026-06-19 18:10:53,EMP-0040,REG-03,PH-002,
RCT-0002844,TXN-0001979,RCP-00001979,Original,2026-06-19 18:15:49,EMP-0069,REG-05,PH-004,
RCT-0002845,TXN-0001288,RCP-00001288,Original,2026-06-19 18:22:01,EMP-0039,REG-05,PH-002,
RCT-0002846,TXN-0002238,RCP-00002238,Original,2026-06-19 18:28:04,EMP-0001,REG-01,PH-001,
RCT-0002847,TXN-0004457,RCP-00004457,Original,2026-06-19 18:32:41,EMP-0023,REG-02,PH-002,
RCT-0002848,TXN-0002801,RCP-00002801,Original,2026-06-19 18:37:59,EMP-0016,REG-02,PH-001,
RCT-0002849,TXN-0000560,RCP-00000560,Original,2026-06-19 18:40:02,EMP-0020,REG-03,PH-001,
RCT-0002850,TXN-0004521,RCP-00004521,Original,2026-06-19 18:52:42,EMP-0024,REG-02,PH-002,
RCT-0002851,TXN-0000400,RCP-00000400,Original,2026-06-19 18:56:35,EMP-0069,REG-04,PH-004,
RCT-0002852,TXN-0003612,RCP-00003612,Original,2026-06-19 18:57:30,EMP-0069,REG-01,PH-004,
RCT-0002853,TXN-0002292,RCP-00002292,Original,2026-06-19 19:49:34,EMP-0035,REG-04,PH-002,
RCT-0002854,TXN-0002681,RCP-00002681,Reprint,2026-06-19 20:08:07,EMP-0054,REG-02,PH-003,Printer jam
RCT-0002855,TXN-0004057,RCP-00004057,Original,2026-06-19 20:29:39,EMP-0063,REG-06,PH-003,
RCT-0002856,TXN-0002783,RCP-00002783,Original,2026-06-19 20:46:15,EMP-0012,REG-02,PH-001,
RCT-0002857,TXN-0001180,RCP-00001180,Original,2026-06-19 20:46:33,EMP-0006,REG-01,PH-001,
RCT-0002858,TXN-0004929,RCP-00004929,Original,2026-06-19 21:27:07,EMP-0085,REG-03,PH-004,
RCT-0002859,TXN-0001744,RCP-00001744,Original,2026-06-19 21:38:33,EMP-0106,REG-02,PH-005,
RCT-0002860,TXN-0001980,RCP-00001980,Reprint,2026-06-20 01:03:38,EMP-0083,REG-03,PH-004,Printer jam
RCT-0002861,TXN-0003752,RCP-00003752,Original,2026-06-20 08:01:46,EMP-0013,REG-05,PH-001,
RCT-0002862,TXN-0002406,RCP-00002406,Original,2026-06-20 08:07:45,EMP-0042,REG-06,PH-002,
RCT-0002863,TXN-0003117,RCP-00003117,Original,2026-06-20 08:18:25,EMP-0020,REG-03,PH-001,
RCT-0002864,TXN-0003230,RCP-00003230,Original,2026-06-20 08:18:56,EMP-0025,REG-01,PH-002,
RCT-0002865,TXN-0000366,RCP-00000366,Original,2026-06-20 08:22:28,EMP-0034,REG-06,PH-002,
RCT-0002866,TXN-0002712,RCP-00002712,Original,2026-06-20 08:32:14,EMP-0003,REG-03,PH-001,
RCT-0002867,TXN-0003131,RCP-00003131,Original,2026-06-20 08:34:58,EMP-0101,REG-04,PH-005,
RCT-0002868,TXN-0004730,RCP-00004730,Original,2026-06-20 08:52:44,EMP-0067,REG-05,PH-004,
RCT-0002869,TXN-0004687,RCP-00004687,Original,2026-06-20 08:53:57,EMP-0089,REG-01,PH-005,
RCT-0002870,TXN-0002328,RCP-00002328,Original,2026-06-20 09:01:35,EMP-0016,REG-01,PH-001,
RCT-0002871,TXN-0002368,RCP-00002368,Original,2026-06-20 09:11:35,EMP-0042,REG-03,PH-002,
RCT-0002872,TXN-0000757,RCP-00000757,Original,2026-06-20 09:15:26,EMP-0061,REG-06,PH-003,
RCT-0002873,TXN-0000024,RCP-00000024,Original,2026-06-20 09:30:00,EMP-0063,REG-01,PH-003,
RCT-0002874,TXN-0002943,RCP-00002943,Original,2026-06-20 09:36:52,EMP-0046,REG-02,PH-003,
RCT-0002875,TXN-0001614,RCP-00001614,Original,2026-06-20 09:41:33,EMP-0089,REG-05,PH-005,
RCT-0002876,TXN-0001381,RCP-00001381,Original,2026-06-20 09:57:17,EMP-0108,REG-01,PH-005,
RCT-0002877,TXN-0001096,RCP-00001096,Original,2026-06-20 10:09:15,EMP-0036,REG-03,PH-002,
RCT-0002878,TXN-0004221,RCP-00004221,Original,2026-06-20 10:22:57,EMP-0041,REG-04,PH-002,
RCT-0002879,TXN-0002091,RCP-00002091,Original,2026-06-20 10:45:33,EMP-0025,REG-05,PH-002,
RCT-0002880,TXN-0000443,RCP-00000443,Original,2026-06-20 10:55:13,EMP-0101,REG-05,PH-005,
RCT-0002881,TXN-0004900,RCP-00004900,Original,2026-06-20 11:03:00,EMP-0057,REG-02,PH-003,
RCT-0002882,TXN-0002247,RCP-00002247,Original,2026-06-20 11:11:14,EMP-0057,REG-04,PH-003,
RCT-0002883,TXN-0000992,RCP-00000992,Original,2026-06-20 11:36:33,EMP-0018,REG-05,PH-001,
RCT-0002884,TXN-0003768,RCP-00003768,Original,2026-06-20 11:41:01,EMP-0046,REG-02,PH-003,
RCT-0002885,TXN-0000676,RCP-00000676,Original,2026-06-20 11:41:51,EMP-0083,REG-03,PH-004,
RCT-0002886,TXN-0003272,RCP-00003272,Original,2026-06-20 12:03:30,EMP-0058,REG-03,PH-003,
RCT-0002887,TXN-0004025,RCP-00004025,Original,2026-06-20 12:11:18,EMP-0034,REG-06,PH-002,
RCT-0002888,TXN-0001571,RCP-00001571,Original,2026-06-20 12:14:56,EMP-0082,REG-02,PH-004,
RCT-0002889,TXN-0004145,RCP-00004145,Original,2026-06-20 12:29:30,EMP-0069,REG-06,PH-004,
RCT-0002890,TXN-0001601,RCP-00001601,Original,2026-06-20 13:02:54,EMP-0081,REG-02,PH-004,
RCT-0002891,TXN-0003441,RCP-00003441,Original,2026-06-20 14:05:44,EMP-0039,REG-06,PH-002,
RCT-0002892,TXN-0001691,RCP-00001691,Original,2026-06-20 14:07:50,EMP-0056,REG-03,PH-003,
RCT-0002893,TXN-0004132,RCP-00004132,Original,2026-06-20 14:27:08,EMP-0001,REG-01,PH-001,
RCT-0002894,TXN-0002143,RCP-00002143,Original,2026-06-20 14:30:45,EMP-0013,REG-06,PH-001,
RCT-0002895,TXN-0000804,RCP-00000804,Original,2026-06-20 14:46:28,EMP-0018,REG-02,PH-001,
RCT-0002896,TXN-0004463,RCP-00004463,Reprint,2026-06-20 15:04:31,EMP-0099,REG-01,PH-005,Lost receipt
RCT-0002897,TXN-0001678,RCP-00001678,Original,2026-06-20 15:07:45,EMP-0013,REG-01,PH-001,
RCT-0002898,TXN-0002207,RCP-00002207,Original,2026-06-20 15:21:10,EMP-0016,REG-04,PH-001,
RCT-0002899,TXN-0001306,RCP-00001306,Original,2026-06-20 15:35:07,EMP-0108,REG-03,PH-005,
RCT-0002900,TXN-0000781,RCP-00000781,Original,2026-06-20 15:54:04,EMP-0089,REG-02,PH-005,
RCT-0002901,TXN-0000314,RCP-00000314,Original,2026-06-20 16:05:22,EMP-0080,REG-02,PH-004,
RCT-0002902,TXN-0002967,RCP-00002967,Original,2026-06-20 16:14:13,EMP-0100,REG-02,PH-005,
RCT-0002903,TXN-0001313,RCP-00001313,Original,2026-06-20 16:16:24,EMP-0038,REG-06,PH-002,
RCT-0002904,TXN-0000099,RCP-00000099,Original,2026-06-20 17:11:25,EMP-0019,REG-01,PH-001,
RCT-0002905,TXN-0001149,RCP-00001149,Original,2026-06-20 17:38:46,EMP-0079,REG-05,PH-004,
RCT-0002906,TXN-0003333,RCP-00003333,Original,2026-06-20 17:49:02,EMP-0061,REG-06,PH-003,
RCT-0002907,TXN-0004220,RCP-00004220,Original,2026-06-20 17:58:30,EMP-0089,REG-01,PH-005,
RCT-0002908,TXN-0003951,RCP-00003951,Original,2026-06-20 18:21:26,EMP-0040,REG-05,PH-002,
RCT-0002909,TXN-0002324,RCP-00002324,Original,2026-06-20 19:34:48,EMP-0047,REG-04,PH-003,
RCT-0002910,TXN-0000764,RCP-00000764,Original,2026-06-20 19:43:05,EMP-0105,REG-03,PH-005,
RCT-0002911,TXN-0003636,RCP-00003636,Original,2026-06-20 20:04:11,EMP-0062,REG-04,PH-003,
RCT-0002912,TXN-0003582,RCP-00003582,Original,2026-06-20 20:47:22,EMP-0107,REG-05,PH-005,
RCT-0002913,TXN-0004298,RCP-00004298,Original,2026-06-20 20:59:17,EMP-0059,REG-06,PH-003,
RCT-0002914,TXN-0003245,RCP-00003245,Original,2026-06-20 21:20:15,EMP-0069,REG-04,PH-004,
RCT-0002915,TXN-0000437,RCP-00000437,Original,2026-06-20 21:23:48,EMP-0037,REG-02,PH-002,
RCT-0002916,TXN-0001928,RCP-00001928,Original,2026-06-20 21:45:21,EMP-0040,REG-01,PH-002,
RCT-0002917,TXN-0000997,RCP-00000997,Original,2026-06-20 21:48:45,EMP-0083,REG-02,PH-004,
RCT-0002918,TXN-0001200,RCP-00001200,Original,2026-06-20 21:48:49,EMP-0025,REG-04,PH-002,
RCT-0002919,TXN-0004156,RCP-00004156,Original,2026-06-21 08:01:11,EMP-0016,REG-03,PH-001,
RCT-0002920,TXN-0003354,RCP-00003354,Original,2026-06-21 08:10:13,EMP-0091,REG-02,PH-005,
RCT-0002921,TXN-0000533,RCP-00000533,Original,2026-06-21 08:56:51,EMP-0019,REG-03,PH-001,
RCT-0002922,TXN-0002648,RCP-00002648,Original,2026-06-21 09:16:09,EMP-0064,REG-02,PH-003,
RCT-0002923,TXN-0002648,RCP-00002648,Gift Receipt,2026-06-21 09:17:09,EMP-0064,REG-02,PH-003,
RCT-0002924,TXN-0003332,RCP-00003332,Original,2026-06-21 09:18:02,EMP-0079,REG-01,PH-004,
RCT-0002925,TXN-0002291,RCP-00002291,Original,2026-06-21 09:19:59,EMP-0014,REG-04,PH-001,
RCT-0002926,TXN-0004468,RCP-00004468,Original,2026-06-21 09:26:43,EMP-0061,REG-02,PH-003,
RCT-0002927,TXN-0003926,RCP-00003926,Original,2026-06-21 09:28:19,EMP-0039,REG-01,PH-002,
RCT-0002928,TXN-0004705,RCP-00004705,Original,2026-06-21 10:00:42,EMP-0041,REG-06,PH-002,
RCT-0002929,TXN-0004565,RCP-00004565,Original,2026-06-21 10:39:05,EMP-0013,REG-06,PH-001,
RCT-0002930,TXN-0000039,RCP-00000039,Original,2026-06-21 11:06:10,EMP-0107,REG-03,PH-005,
RCT-0002931,TXN-0004285,RCP-00004285,Original,2026-06-21 11:16:01,EMP-0003,REG-06,PH-001,
RCT-0002932,TXN-0000712,RCP-00000712,Original,2026-06-21 11:24:59,EMP-0025,REG-03,PH-002,
RCT-0002933,TXN-0004695,RCP-00004695,Original,2026-06-21 11:40:05,EMP-0086,REG-01,PH-004,
RCT-0002934,TXN-0003548,RCP-00003548,Original,2026-06-21 11:59:27,EMP-0089,REG-05,PH-005,
RCT-0002935,TXN-0004550,RCP-00004550,Original,2026-06-21 12:26:21,EMP-0104,REG-02,PH-005,
RCT-0002936,TXN-0004610,RCP-00004610,Original,2026-06-21 12:42:05,EMP-0017,REG-03,PH-001,
RCT-0002937,TXN-0001859,RCP-00001859,Original,2026-06-21 12:46:38,EMP-0086,REG-03,PH-004,
RCT-0002938,TXN-0002752,RCP-00002752,Original,2026-06-21 12:47:35,EMP-0040,REG-06,PH-002,
RCT-0002939,TXN-0003619,RCP-00003619,Original,2026-06-21 12:58:31,EMP-0106,REG-04,PH-005,
RCT-0002940,TXN-0003882,RCP-00003882,Original,2026-06-21 13:11:02,EMP-0067,REG-02,PH-004,
RCT-0002941,TXN-0003574,RCP-00003574,Original,2026-06-21 13:25:17,EMP-0069,REG-04,PH-004,
RCT-0002942,TXN-0003533,RCP-00003533,Original,2026-06-21 13:48:05,EMP-0018,REG-01,PH-001,
RCT-0002943,TXN-0000672,RCP-00000672,Original,2026-06-21 14:03:08,EMP-0106,REG-03,PH-005,
RCT-0002944,TXN-0004993,RCP-00004993,Original,2026-06-21 14:48:59,EMP-0069,REG-04,PH-004,
RCT-0002945,TXN-0003957,RCP-00003957,Original,2026-06-21 15:08:54,EMP-0002,REG-02,PH-001,
RCT-0002946,TXN-0002100,RCP-00002100,Original,2026-06-21 15:14:17,EMP-0045,REG-02,PH-003,
RCT-0002947,TXN-0004226,RCP-00004226,Original,2026-06-21 15:26:34,EMP-0024,REG-05,PH-002,
RCT-0002948,TXN-0003784,RCP-00003784,Reprint,2026-06-21 15:58:30,EMP-0068,REG-04,PH-004,Customer request
RCT-0002949,TXN-0004744,RCP-00004744,Reprint,2026-06-21 16:07:43,EMP-0006,REG-05,PH-001,Lost receipt
RCT-0002950,TXN-0000803,RCP-00000803,Original,2026-06-21 16:08:37,EMP-0034,REG-05,PH-002,
RCT-0002951,TXN-0002794,RCP-00002794,Original,2026-06-21 16:20:59,EMP-0081,REG-03,PH-004,
RCT-0002952,TXN-0001427,RCP-00001427,Original,2026-06-21 16:34:23,EMP-0045,REG-05,PH-003,
RCT-0002953,TXN-0002688,RCP-00002688,Original,2026-06-21 17:02:25,EMP-0020,REG-05,PH-001,
RCT-0002954,TXN-0004511,RCP-00004511,Original,2026-06-21 17:12:54,EMP-0013,REG-06,PH-001,
RCT-0002955,TXN-0000159,RCP-00000159,Original,2026-06-21 17:14:54,EMP-0080,REG-05,PH-004,
RCT-0002956,TXN-0003510,RCP-00003510,Original,2026-06-21 17:32:32,EMP-0042,REG-03,PH-002,
RCT-0002957,TXN-0000306,RCP-00000306,Original,2026-06-21 17:32:33,EMP-0015,REG-01,PH-001,
RCT-0002958,TXN-0001716,RCP-00001716,Original,2026-06-21 17:56:03,EMP-0045,REG-02,PH-003,
RCT-0002959,TXN-0004659,RCP-00004659,Original,2026-06-21 18:43:26,EMP-0103,REG-02,PH-005,
RCT-0002960,TXN-0001648,RCP-00001648,Original,2026-06-21 19:14:26,EMP-0001,REG-05,PH-001,
RCT-0002961,TXN-0003339,RCP-00003339,Original,2026-06-21 19:22:55,EMP-0023,REG-05,PH-002,
RCT-0002962,TXN-0002130,RCP-00002130,Original,2026-06-21 19:29:35,EMP-0014,REG-05,PH-001,
RCT-0002963,TXN-0002079,RCP-00002079,Original,2026-06-21 20:11:57,EMP-0041,REG-01,PH-002,
RCT-0002964,TXN-0004096,RCP-00004096,Original,2026-06-21 20:16:09,EMP-0107,REG-06,PH-005,
RCT-0002965,TXN-0004961,RCP-00004961,Original,2026-06-21 20:22:18,EMP-0091,REG-02,PH-005,
RCT-0002966,TXN-0000774,RCP-00000774,Original,2026-06-21 20:33:15,EMP-0013,REG-05,PH-001,
RCT-0002967,TXN-0003037,RCP-00003037,Original,2026-06-21 20:46:19,EMP-0039,REG-03,PH-002,
RCT-0002968,TXN-0003698,RCP-00003698,Original,2026-06-21 20:59:20,EMP-0081,REG-02,PH-004,
RCT-0002969,TXN-0003800,RCP-00003800,Original,2026-06-21 21:04:16,EMP-0100,REG-03,PH-005,
RCT-0002970,TXN-0003840,RCP-00003840,Original,2026-06-21 21:25:55,EMP-0101,REG-06,PH-005,
RCT-0002971,TXN-0003495,RCP-00003495,Original,2026-06-21 21:31:42,EMP-0086,REG-02,PH-004,
RCT-0002972,TXN-0001843,RCP-00001843,Reprint,2026-06-21 22:42:13,EMP-0033,REG-05,PH-002,Printer jam
RCT-0002973,TXN-0003050,RCP-00003050,Original,2026-06-22 08:42:42,EMP-0046,REG-02,PH-003,
RCT-0002974,TXN-0004291,RCP-00004291,Original,2026-06-22 08:44:21,EMP-0105,REG-05,PH-005,
RCT-0002975,TXN-0002613,RCP-00002613,Original,2026-06-22 08:45:56,EMP-0106,REG-05,PH-005,
RCT-0002976,TXN-0001538,RCP-00001538,Original,2026-06-22 08:59:01,EMP-0042,REG-01,PH-002,
RCT-0002977,TXN-0002072,RCP-00002072,Original,2026-06-22 09:19:39,EMP-0019,REG-01,PH-001,
RCT-0002978,TXN-0003790,RCP-00003790,Original,2026-06-22 09:32:26,EMP-0036,REG-06,PH-002,
RCT-0002979,TXN-0002408,RCP-00002408,Original,2026-06-22 09:34:04,EMP-0101,REG-02,PH-005,
RCT-0002980,TXN-0002145,RCP-00002145,Original,2026-06-22 09:37:21,EMP-0001,REG-04,PH-001,
RCT-0002981,TXN-0004969,RCP-00004969,Original,2026-06-22 09:51:57,EMP-0037,REG-05,PH-002,
RCT-0002982,TXN-0002973,RCP-00002973,Original,2026-06-22 09:57:40,EMP-0034,REG-05,PH-002,
RCT-0002983,TXN-0004219,RCP-00004219,Original,2026-06-22 10:00:14,EMP-0041,REG-05,PH-002,
RCT-0002984,TXN-0000686,RCP-00000686,Original,2026-06-22 10:04:36,EMP-0084,REG-01,PH-004,
RCT-0002985,TXN-0000751,RCP-00000751,Original,2026-06-22 10:32:29,EMP-0064,REG-05,PH-003,
RCT-0002986,TXN-0004390,RCP-00004390,Original,2026-06-22 10:36:41,EMP-0104,REG-04,PH-005,
RCT-0002987,TXN-0003048,RCP-00003048,Original,2026-06-22 10:48:43,EMP-0104,REG-06,PH-005,
RCT-0002988,TXN-0003298,RCP-00003298,Original,2026-06-22 10:59:37,EMP-0060,REG-03,PH-003,
RCT-0002989,TXN-0000563,RCP-00000563,Original,2026-06-22 11:03:59,EMP-0091,REG-04,PH-005,
RCT-0002990,TXN-0003877,RCP-00003877,Original,2026-06-22 11:05:23,EMP-0102,REG-01,PH-005,
RCT-0002991,TXN-0000420,RCP-00000420,Original,2026-06-22 11:27:35,EMP-0002,REG-05,PH-001,
RCT-0002992,TXN-0001277,RCP-00001277,Original,2026-06-22 11:35:43,EMP-0103,REG-02,PH-005,
RCT-0002993,TXN-0002820,RCP-00002820,Original,2026-06-22 11:44:11,EMP-0040,REG-02,PH-002,
RCT-0002994,TXN-0000290,RCP-00000290,Original,2026-06-22 12:18:08,EMP-0063,REG-02,PH-003,
RCT-0002995,TXN-0001382,RCP-00001382,Original,2026-06-22 13:30:02,EMP-0019,REG-02,PH-001,
RCT-0002996,TXN-0003261,RCP-00003261,Original,2026-06-22 13:52:07,EMP-0019,REG-03,PH-001,
RCT-0002997,TXN-0003960,RCP-00003960,Original,2026-06-22 14:02:51,EMP-0015,REG-02,PH-001,
RCT-0002998,TXN-0004148,RCP-00004148,Original,2026-06-22 14:35:59,EMP-0038,REG-05,PH-002,
RCT-0002999,TXN-0004087,RCP-00004087,Original,2026-06-22 14:41:43,EMP-0001,REG-03,PH-001,
RCT-0003000,TXN-0002048,RCP-00002048,Original,2026-06-22 15:14:19,EMP-0047,REG-05,PH-003,
RCT-0003001,TXN-0004425,RCP-00004425,Original,2026-06-22 15:19:53,EMP-0023,REG-04,PH-002,
RCT-0003002,TXN-0000626,RCP-00000626,Original,2026-06-22 15:32:18,EMP-0060,REG-05,PH-003,
RCT-0003003,TXN-0003487,RCP-00003487,Original,2026-06-22 15:58:27,EMP-0013,REG-05,PH-001,
RCT-0003004,TXN-0003487,RCP-00003487,Gift Receipt,2026-06-22 15:59:27,EMP-0013,REG-05,PH-001,
RCT-0003005,TXN-0001828,RCP-00001828,Original,2026-06-22 16:21:21,EMP-0091,REG-02,PH-005,
RCT-0003006,TXN-0003179,RCP-00003179,Original,2026-06-22 16:27:45,EMP-0025,REG-05,PH-002,
RCT-0003007,TXN-0003905,RCP-00003905,Original,2026-06-22 16:38:12,EMP-0037,REG-02,PH-002,
RCT-0003008,TXN-0004830,RCP-00004830,Original,2026-06-22 16:40:22,EMP-0035,REG-01,PH-002,
RCT-0003009,TXN-0001824,RCP-00001824,Original,2026-06-22 16:50:40,EMP-0018,REG-05,PH-001,
RCT-0003010,TXN-0002497,RCP-00002497,Original,2026-06-22 17:01:28,EMP-0063,REG-02,PH-003,
RCT-0003011,TXN-0002919,RCP-00002919,Original,2026-06-22 17:13:22,EMP-0041,REG-01,PH-002,
RCT-0003012,TXN-0002832,RCP-00002832,Original,2026-06-22 17:13:26,EMP-0038,REG-01,PH-002,
RCT-0003013,TXN-0001686,RCP-00001686,Original,2026-06-22 17:38:14,EMP-0037,REG-06,PH-002,
RCT-0003014,TXN-0001431,RCP-00001431,Original,2026-06-22 17:53:33,EMP-0016,REG-03,PH-001,
RCT-0003015,TXN-0002283,RCP-00002283,Original,2026-06-22 18:08:00,EMP-0024,REG-04,PH-002,
RCT-0003016,TXN-0004230,RCP-00004230,Original,2026-06-22 18:09:44,EMP-0068,REG-02,PH-004,
RCT-0003017,TXN-0000950,RCP-00000950,Original,2026-06-22 18:28:40,EMP-0082,REG-06,PH-004,
RCT-0003018,TXN-0003979,RCP-00003979,Original,2026-06-22 18:43:43,EMP-0108,REG-05,PH-005,
RCT-0003019,TXN-0001015,RCP-00001015,Original,2026-06-22 18:53:16,EMP-0013,REG-01,PH-001,
RCT-0003020,TXN-0002795,RCP-00002795,Original,2026-06-22 18:54:10,EMP-0003,REG-06,PH-001,
RCT-0003021,TXN-0004487,RCP-00004487,Original,2026-06-22 18:58:21,EMP-0041,REG-03,PH-002,
RCT-0003022,TXN-0001937,RCP-00001937,Original,2026-06-22 19:12:15,EMP-0024,REG-02,PH-002,
RCT-0003023,TXN-0004010,RCP-00004010,Original,2026-06-22 19:22:43,EMP-0012,REG-06,PH-001,
RCT-0003024,TXN-0001885,RCP-00001885,Original,2026-06-22 19:26:03,EMP-0001,REG-04,PH-001,
RCT-0003025,TXN-0001296,RCP-00001296,Original,2026-06-22 19:46:45,EMP-0046,REG-06,PH-003,
RCT-0003026,TXN-0004186,RCP-00004186,Original,2026-06-22 19:48:06,EMP-0062,REG-01,PH-003,
RCT-0003027,TXN-0001046,RCP-00001046,Original,2026-06-22 19:57:20,EMP-0086,REG-02,PH-004,
RCT-0003028,TXN-0000995,RCP-00000995,Original,2026-06-22 20:00:47,EMP-0040,REG-02,PH-002,
RCT-0003029,TXN-0002557,RCP-00002557,Original,2026-06-22 20:01:39,EMP-0040,REG-05,PH-002,
RCT-0003030,TXN-0001113,RCP-00001113,Original,2026-06-22 20:15:05,EMP-0079,REG-06,PH-004,
RCT-0003031,TXN-0001174,RCP-00001174,Original,2026-06-22 20:38:27,EMP-0102,REG-04,PH-005,
RCT-0003032,TXN-0000224,RCP-00000224,Original,2026-06-22 20:38:59,EMP-0091,REG-01,PH-005,
RCT-0003033,TXN-0004570,RCP-00004570,Original,2026-06-22 20:43:49,EMP-0006,REG-03,PH-001,
RCT-0003034,TXN-0000796,RCP-00000796,Original,2026-06-22 20:50:11,EMP-0058,REG-04,PH-003,
RCT-0003035,TXN-0004036,RCP-00004036,Original,2026-06-22 21:00:39,EMP-0057,REG-06,PH-003,
RCT-0003036,TXN-0000357,RCP-00000357,Original,2026-06-22 21:22:28,EMP-0061,REG-01,PH-003,
RCT-0003037,TXN-0001602,RCP-00001602,Original,2026-06-22 21:26:07,EMP-0061,REG-04,PH-003,
RCT-0003038,TXN-0001874,RCP-00001874,Original,2026-06-22 21:35:38,EMP-0084,REG-01,PH-004,
RCT-0003039,TXN-0000730,RCP-00000730,Original,2026-06-22 21:47:57,EMP-0035,REG-03,PH-002,
RCT-0003040,TXN-0001132,RCP-00001132,Original,2026-06-22 21:52:21,EMP-0084,REG-06,PH-004,
RCT-0003041,TXN-0004553,RCP-00004553,Original,2026-06-22 21:53:01,EMP-0039,REG-05,PH-002,
RCT-0003042,TXN-0001158,RCP-00001158,Reprint,2026-06-23 00:17:22,EMP-0104,REG-06,PH-005,Duplicate for insurance
RCT-0003043,TXN-0001539,RCP-00001539,Original,2026-06-23 08:02:17,EMP-0082,REG-03,PH-004,
RCT-0003044,TXN-0004383,RCP-00004383,Original,2026-06-23 08:11:11,EMP-0047,REG-04,PH-003,
RCT-0003045,TXN-0001485,RCP-00001485,Original,2026-06-23 08:12:29,EMP-0091,REG-02,PH-005,
RCT-0003046,TXN-0000959,RCP-00000959,Original,2026-06-23 08:29:32,EMP-0012,REG-05,PH-001,
RCT-0003047,TXN-0002906,RCP-00002906,Original,2026-06-23 08:40:54,EMP-0018,REG-03,PH-001,
RCT-0003048,TXN-0004032,RCP-00004032,Original,2026-06-23 09:01:02,EMP-0036,REG-01,PH-002,
RCT-0003049,TXN-0002389,RCP-00002389,Original,2026-06-23 09:31:31,EMP-0091,REG-06,PH-005,
RCT-0003050,TXN-0002586,RCP-00002586,Original,2026-06-23 09:36:31,EMP-0103,REG-01,PH-005,
RCT-0003051,TXN-0002960,RCP-00002960,Original,2026-06-23 09:55:00,EMP-0062,REG-04,PH-003,
RCT-0003052,TXN-0003239,RCP-00003239,Original,2026-06-23 09:59:06,EMP-0083,REG-03,PH-004,
RCT-0003053,TXN-0004013,RCP-00004013,Original,2026-06-23 10:45:35,EMP-0039,REG-05,PH-002,
RCT-0003054,TXN-0004516,RCP-00004516,Original,2026-06-23 11:05:37,EMP-0017,REG-01,PH-001,
RCT-0003055,TXN-0003027,RCP-00003027,Original,2026-06-23 11:10:19,EMP-0067,REG-04,PH-004,
RCT-0003056,TXN-0001839,RCP-00001839,Original,2026-06-23 11:10:49,EMP-0006,REG-02,PH-001,
RCT-0003057,TXN-0001455,RCP-00001455,Original,2026-06-23 11:16:12,EMP-0100,REG-05,PH-005,
