transaction_item_id,transaction_id,product_id,quantity,unit_price,unit_cost,discount_amount,tax_amount,line_total,override_applied,override_employee_id,department
LI-00012642,TXN-0002802,PRD-00605,2,48.56,24.15,14.57,6.81,82.55,False,,Medical Supplies
LI-00012643,TXN-0002802,PRD-00480,1,34.43,24.16,0,2.84,34.43,False,,First Aid
LI-00012644,TXN-0002802,PRD-00195,1,29.62,21.92,0,2.44,29.62,False,,Medical Supplies
LI-00012645,TXN-0002802,PRD-00759,1,44.06,32.45,0,3.63,44.06,False,,Beverages
LI-00012646,TXN-0002802,PRD-00380,1,22.75,12.8,0,1.88,22.75,False,,Seasonal
LI-00012647,TXN-0002803,PRD-00073,2,30.66,18.52,0,5.06,61.32,False,,Seasonal
LI-00012648,TXN-0002803,PRD-00798,1,3.01,1.94,0.15,0.24,2.86,False,,Personal Care
LI-00012649,TXN-0002804,PRD-00643,1,31.96,13.84,0,2.64,31.96,False,,Grocery
LI-00012650,TXN-0002804,PRD-00538,1,43.36,26.61,0,3.58,43.36,False,,Seasonal
LI-00012651,TXN-0002804,PRD-00071,1,46.51,21.23,6.98,3.26,39.53,False,,Beverages
LI-00012652,TXN-0002805,PRD-00510,3,56.16,25.85,0,13.9,168.48,False,,Beauty
LI-00012653,TXN-0002805,PRD-00379,1,12.23,6.78,0,1.01,12.23,False,,Seasonal
LI-00012654,TXN-0002805,PRD-00186,1,44.06,25.05,0,3.63,44.06,False,,Vitamins & Supplements
LI-00012655,TXN-0002805,PRD-00076,1,9.53,4.72,1.43,0.67,8.1,False,,Vitamins & Supplements
LI-00012656,TXN-0002805,PRD-00409,1,67.11,30.89,0,5.54,67.11,False,,Vitamins & Supplements
LI-00012657,TXN-0002805,PRD-00421,1,16.22,9.97,0,1.34,16.22,False,,Medical Supplies
LI-00012658,TXN-0002805,PRD-00069,1,66.76,31.86,0,5.51,66.76,False,,Beverages
LI-00012659,TXN-0002805,PRD-00740,1,41.75,27.49,0,3.44,41.75,False,,Grocery
LI-00012660,TXN-0002806,PRD-00427,1,47.68,25.45,0,3.93,47.68,False,,Medical Supplies
LI-00012661,TXN-0002807,PRD-00589,1,49.5,25.25,0,4.08,49.5,False,,Vitamins & Supplements
LI-00012662,TXN-0002807,PRD-00312,1,11.92,7.43,0,0.98,11.92,False,,Household
LI-00012663,TXN-0002807,PRD-00542,1,30.62,16.9,0,2.53,30.62,False,,Medical Supplies
LI-00012664,TXN-0002807,PRD-00332,1,67.8,28.74,0,5.59,67.8,False,,OTC Medication
LI-00012665,TXN-0002808,PRD-00203,1,8.06,5.34,0,0.66,8.06,False,,Beauty
LI-00012666,TXN-0002808,PRD-00604,1,60.94,30.1,6.09,4.53,54.85,False,,Grocery
LI-00012667,TXN-0002808,PRD-00721,1,34.4,19.22,0,2.84,34.4,False,,Medical Supplies
LI-00012668,TXN-0002808,PRD-00060,1,37.9,19.7,0,3.13,37.9,False,,Personal Care
LI-00012669,TXN-0002808,PRD-00724,1,38.19,20.37,0,3.15,38.19,False,,OTC Medication
LI-00012670,TXN-0002809,PRD-00778,1,26.65,19.88,0,2.2,26.65,False,,Snacks
LI-00012671,TXN-0002809,PRD-00490,1,36.63,23.47,0,3.02,36.63,False,,Vitamins & Supplements
LI-00012672,TXN-0002809,PRD-00542,1,30.62,16.9,4.59,2.15,26.03,False,,Medical Supplies
LI-00012673,TXN-0002809,PRD-00109,2,33.78,14.73,0,5.57,67.56,False,,Grocery
LI-00012674,TXN-0002810,PRD-00400,1,47.39,31.4,0,3.91,47.39,False,,Beauty
LI-00012675,TXN-0002811,PRD-00213,1,25.92,15.86,0,2.14,25.92,False,,OTC Medication
LI-00012676,TXN-0002811,PRD-00221,1,31.12,20.85,0,2.57,31.12,False,,Personal Care
LI-00012677,TXN-0002811,PRD-00399,3,10.1,6.6,6.06,2.0,24.24,False,,First Aid
LI-00012678,TXN-0002811,PRD-00702,1,29.8,16.54,0,2.46,29.8,False,,Household
LI-00012679,TXN-0002812,PRD-00230,1,34.35,23.67,5.15,2.41,29.2,False,,Grocery
LI-00012680,TXN-0002812,PRD-00438,3,73.06,33.29,0,18.08,219.18,False,,Beverages
LI-00012681,TXN-0002812,PRD-00102,1,73.13,32.06,0,6.03,73.13,False,,Household
LI-00012682,TXN-0002812,PRD-00034,1,33.7,22.22,0,2.78,33.7,False,,First Aid
LI-00012683,TXN-0002812,PRD-00359,1,48.45,34.06,0,4.0,48.45,False,,First Aid
LI-00012684,TXN-0002812,PRD-00098,1,39.32,17.76,0,3.24,39.32,False,,OTC Medication
LI-00012685,TXN-0002812,PRD-00222,1,29.05,14.91,5.81,1.92,23.24,False,,First Aid
LI-00012686,TXN-0002813,PRD-00742,1,31.71,19.27,0,2.62,31.71,False,,Personal Care
LI-00012687,TXN-0002813,PRD-00671,1,10.29,5.36,0,0.85,10.29,False,,Grocery
LI-00012688,TXN-0002813,PRD-00383,1,46.59,20.84,0,3.84,46.59,False,,Household
LI-00012689,TXN-0002813,PRD-00330,1,51.16,25.62,0,4.22,51.16,False,,OTC Medication
LI-00012690,TXN-0002813,PRD-00191,1,50.48,29.23,0,4.16,50.48,False,,Personal Care
LI-00012691,TXN-0002814,PRD-00261,1,15.36,8.63,1.54,1.14,13.82,False,,Beauty
LI-00012692,TXN-0002814,PRD-00677,1,36.95,19.94,0,3.05,36.95,False,,Grocery
LI-00012693,TXN-0002814,PRD-00093,4,7.46,3.45,0,2.46,29.84,False,,Seasonal
LI-00012694,TXN-0002814,PRD-00369,1,45.5,32.86,0,3.75,45.5,False,,Grocery
LI-00012695,TXN-0002814,PRD-00683,1,51.65,33.96,0,4.26,51.65,False,,First Aid
LI-00012696,TXN-0002814,PRD-00373,1,38.89,17.84,0,3.21,38.89,False,,OTC Medication
LI-00012697,TXN-0002814,PRD-00704,1,16.64,8.84,3.33,1.1,13.31,False,,Grocery
LI-00012698,TXN-0002815,PRD-00745,1,1.7,0.88,0.34,0.11,1.36,False,,Personal Care
LI-00012699,TXN-0002815,PRD-00681,1,54.64,31.3,8.2,3.83,46.44,False,,Snacks
LI-00012700,TXN-0002815,PRD-00191,1,50.48,29.23,0,4.16,50.48,False,,Personal Care
LI-00012701,TXN-0002815,PRD-00406,1,57.07,34.6,2.85,4.47,54.22,False,,Personal Care
LI-00012702,TXN-0002815,PRD-00019,1,21.88,14.4,0,1.81,21.88,False,,First Aid
LI-00012703,TXN-0002815,PRD-00024,1,34.19,18.12,0,2.82,34.19,False,,Medical Supplies
LI-00012704,TXN-0002815,PRD-00789,1,20.45,14.13,3.07,1.43,17.38,False,,First Aid
LI-00012705,TXN-0002816,PRD-00535,4,51.16,25.04,0,16.88,204.64,False,,Grocery
LI-00012706,TXN-0002816,PRD-00715,1,58.29,31.06,0,4.81,58.29,False,,Medical Supplies
LI-00012707,TXN-0002816,PRD-00537,3,20.18,9.44,0,4.99,60.54,False,,Personal Care
LI-00012708,TXN-0002816,PRD-00796,1,24.53,10.52,0,2.02,24.53,False,,Personal Care
LI-00012709,TXN-0002817,PRD-00170,1,47.63,25.85,0,3.93,47.63,False,,Household
LI-00012710,TXN-0002818,PRD-00419,1,44.29,29.44,0,3.65,44.29,False,,Seasonal
LI-00012711,TXN-0002818,PRD-00691,1,17.1,11.74,0,1.41,17.1,False,,OTC Medication
LI-00012712,TXN-0002818,PRD-00224,1,5.6,2.78,0.56,0.42,5.04,False,,Beauty
LI-00012713,TXN-0002818,PRD-00148,1,9.97,6.66,0,0.82,9.97,False,,Household
LI-00012714,TXN-0002819,PRD-00438,3,73.06,33.29,0,18.08,219.18,False,,Beverages
LI-00012715,TXN-0002820,PRD-00127,1,71.12,34.13,0,5.87,71.12,False,,Seasonal
LI-00012716,TXN-0002820,PRD-00790,1,38.48,17.75,1.92,3.02,36.56,False,,Beauty
LI-00012717,TXN-0002820,PRD-00201,1,27.51,17.83,0,2.27,27.51,False,,Personal Care
LI-00012718,TXN-0002820,PRD-00277,1,46.22,29.47,0,3.81,46.22,False,,OTC Medication
LI-00012719,TXN-0002820,PRD-00382,1,47.09,32.19,0,3.88,47.09,False,,Beverages
LI-00012720,TXN-0002821,PRD-00496,1,10.06,6.02,0,0.83,10.06,False,,Medical Supplies
LI-00012721,TXN-0002821,PRD-00545,1,35.11,18.24,0,2.9,35.11,False,,Beauty
LI-00012722,TXN-0002821,PRD-00156,1,40.93,28.46,0,3.38,40.93,False,,Personal Care
LI-00012723,TXN-0002822,PRD-00413,1,33.36,15.93,0,2.75,33.36,False,,First Aid
LI-00012724,TXN-0002822,PRD-00780,1,48.48,20.74,0,4.0,48.48,False,,Personal Care
LI-00012725,TXN-0002823,PRD-00361,4,33.31,20.2,0,10.99,133.24,False,,Personal Care
LI-00012726,TXN-0002823,PRD-00533,1,62.85,28.31,0,5.19,62.85,False,,Snacks
LI-00012727,TXN-0002823,PRD-00474,1,64.44,32.12,22.55,3.46,41.89,True,EMP-0045,Beverages
LI-00012728,TXN-0002823,PRD-00018,1,16.98,7.59,0,1.4,16.98,False,,Grocery
LI-00012729,TXN-0002823,PRD-00132,1,24.08,15.89,0,1.99,24.08,False,,Snacks
LI-00012730,TXN-0002823,PRD-00090,1,16.77,8.79,0,1.38,16.77,False,,Beverages
LI-00012731,TXN-0002823,PRD-00742,3,31.71,19.27,0,7.85,95.13,False,,Personal Care
LI-00012732,TXN-0002823,PRD-00012,1,1.76,0.87,0,0.15,1.76,False,,Vitamins & Supplements
LI-00012733,TXN-0002824,PRD-00299,1,34.67,15.0,0,2.86,34.67,False,,OTC Medication
LI-00012734,TXN-0002824,PRD-00593,1,21.86,9.22,0,1.8,21.86,False,,Vitamins & Supplements
LI-00012735,TXN-0002824,PRD-00263,1,39.05,17.47,0,3.22,39.05,False,,Personal Care
LI-00012736,TXN-0002824,PRD-00118,1,48.86,29.77,0,4.03,48.86,False,,Snacks
LI-00012737,TXN-0002825,PRD-00098,1,39.32,17.76,0,3.24,39.32,False,,OTC Medication
LI-00012738,TXN-0002825,PRD-00345,1,3.78,2.73,0,0.31,3.78,False,,Beauty
LI-00012739,TXN-0002825,PRD-00559,1,28.62,14.38,12.88,1.3,15.74,True,EMP-0090,Snacks
LI-00012740,TXN-0002825,PRD-00717,1,13.91,8.48,0,1.15,13.91,False,,Grocery
LI-00012741,TXN-0002826,PRD-00325,1,33.38,14.37,3.34,2.48,30.04,False,,Medical Supplies
LI-00012742,TXN-0002826,PRD-00587,1,10.7,7.0,0,0.88,10.7,False,,Beauty
LI-00012743,TXN-0002827,PRD-00684,4,25.45,14.09,20.36,6.72,81.44,False,,Medical Supplies
LI-00012744,TXN-0002828,PRD-00463,1,46.82,28.19,2.34,3.67,44.48,False,,First Aid
LI-00012745,TXN-0002828,PRD-00607,3,24.21,17.37,36.31,3.0,36.32,True,EMP-0023,Personal Care
LI-00012746,TXN-0002828,PRD-00348,1,36.36,25.85,0,3.0,36.36,False,,Household
LI-00012747,TXN-0002828,PRD-00177,1,16.24,11.75,0,1.34,16.24,False,,Seasonal
LI-00012748,TXN-0002829,PRD-00254,2,7.67,3.92,0,1.27,15.34,False,,Medical Supplies
LI-00012749,TXN-0002830,PRD-00235,1,57.59,26.6,0,4.75,57.59,False,,Beverages
LI-00012750,TXN-0002830,PRD-00083,1,19.74,10.98,0,1.63,19.74,False,,Beauty
LI-00012751,TXN-0002830,PRD-00171,1,22.96,12.35,0,1.89,22.96,False,,Personal Care
LI-00012752,TXN-0002830,PRD-00581,1,39.69,19.23,0,3.27,39.69,False,,Beverages
LI-00012753,TXN-0002831,PRD-00690,1,43.58,31.2,0,3.6,43.58,False,,Medical Supplies
LI-00012754,TXN-0002831,PRD-00198,1,48.33,34.16,0,3.99,48.33,False,,Household
LI-00012755,TXN-0002831,PRD-00650,1,11.68,8.66,0,0.96,11.68,False,,Seasonal
LI-00012756,TXN-0002831,PRD-00168,4,28.3,15.02,0,9.34,113.2,False,,Seasonal
LI-00012757,TXN-0002831,PRD-00441,2,54.7,34.84,0,9.03,109.4,False,,Snacks
LI-00012758,TXN-0002832,PRD-00223,1,71.22,32.77,0,5.88,71.22,False,,OTC Medication
LI-00012759,TXN-0002832,PRD-00468,1,3.33,2.32,0,0.27,3.33,False,,Beverages
LI-00012760,TXN-0002832,PRD-00648,1,54.9,26.29,0,4.53,54.9,False,,Grocery
LI-00012761,TXN-0002832,PRD-00026,3,45.11,29.31,0,11.16,135.33,False,,Seasonal
LI-00012762,TXN-0002832,PRD-00285,1,9.92,6.56,0,0.82,9.92,False,,Seasonal
LI-00012763,TXN-0002832,PRD-00195,1,29.62,21.92,0,2.44,29.62,False,,Medical Supplies
LI-00012764,TXN-0002832,PRD-00429,1,38.49,18.13,0,3.18,38.49,False,,Medical Supplies
LI-00012765,TXN-0002832,PRD-00069,2,66.76,31.86,0,11.02,133.52,False,,Beverages
LI-00012766,TXN-0002833,PRD-00245,2,23.12,10.19,0,3.81,46.24,False,,First Aid
LI-00012767,TXN-0002833,PRD-00641,1,26.35,11.1,0,2.17,26.35,False,,Medical Supplies
LI-00012768,TXN-0002833,PRD-00164,1,21.53,16.11,0,1.78,21.53,False,,Snacks
LI-00012769,TXN-0002833,PRD-00768,1,28.62,15.99,0,2.36,28.62,False,,Vitamins & Supplements
LI-00012770,TXN-0002833,PRD-00039,1,17.13,10.1,0,1.41,17.13,False,,Seasonal
LI-00012771,TXN-0002834,PRD-00264,1,3.22,2.41,0,0.27,3.22,False,,Beverages
LI-00012772,TXN-0002834,PRD-00762,3,2.95,2.04,0,0.73,8.85,False,,First Aid
LI-00012773,TXN-0002835,PRD-00521,1,29.11,18.44,4.37,2.04,24.74,False,,Beverages
LI-00012774,TXN-0002835,PRD-00611,1,7.99,4.08,0,0.66,7.99,False,,Beauty
LI-00012775,TXN-0002835,PRD-00637,1,5.69,3.03,0.57,0.42,5.12,False,,OTC Medication
LI-00012776,TXN-0002836,PRD-00540,1,30.91,16.05,0,2.55,30.91,False,,Medical Supplies
LI-00012777,TXN-0002837,PRD-00719,2,7.83,4.63,0,1.29,15.66,False,,OTC Medication
LI-00012778,TXN-0002837,PRD-00483,1,20.18,11.46,0,1.66,20.18,False,,Grocery
LI-00012779,TXN-0002837,PRD-00218,1,42.58,19.35,0,3.51,42.58,False,,Beauty
LI-00012780,TXN-0002837,PRD-00163,3,47.07,23.01,0,11.65,141.21,False,,OTC Medication
LI-00012781,TXN-0002837,PRD-00282,1,27.39,15.51,5.48,1.81,21.91,False,,Vitamins & Supplements
LI-00012782,TXN-0002838,PRD-00752,4,37.68,27.73,0,12.43,150.72,False,,OTC Medication
LI-00012783,TXN-0002838,PRD-00398,1,23.59,15.4,0,1.95,23.59,False,,Personal Care
LI-00012784,TXN-0002838,PRD-00747,3,26.73,14.47,0,6.62,80.19,False,,Household
LI-00012785,TXN-0002838,PRD-00167,1,39.87,20.45,5.98,2.8,33.89,False,,Seasonal
LI-00012786,TXN-0002839,PRD-00015,2,12.99,9.3,0,2.14,25.98,False,,OTC Medication
LI-00012787,TXN-0002840,PRD-00509,1,10.1,6.53,0,0.83,10.1,False,,Seasonal
LI-00012788,TXN-0002840,PRD-00097,1,53.25,34.75,0,4.39,53.25,False,,Grocery
LI-00012789,TXN-0002840,PRD-00327,1,46.85,22.2,0,3.87,46.85,False,,Medical Supplies
LI-00012790,TXN-0002841,PRD-00669,1,21.75,15.03,0,1.79,21.75,False,,Household
LI-00012791,TXN-0002841,PRD-00235,1,57.59,26.6,0,4.75,57.59,False,,Beverages
LI-00012792,TXN-0002841,PRD-00009,1,35.63,18.87,0,2.94,35.63,False,,Snacks
LI-00012793,TXN-0002841,PRD-00304,1,51.53,31.0,10.31,3.4,41.22,False,,Grocery
LI-00012794,TXN-0002841,PRD-00602,1,19.88,11.84,0,1.64,19.88,False,,Seasonal
LI-00012795,TXN-0002841,PRD-00193,1,7.34,3.95,0,0.61,7.34,False,,Personal Care
LI-00012796,TXN-0002842,PRD-00141,1,53.49,25.66,0,4.41,53.49,False,,Beverages
LI-00012797,TXN-0002842,PRD-00408,1,10.44,5.88,0,0.86,10.44,False,,OTC Medication
LI-00012798,TXN-0002842,PRD-00543,1,3.27,2.04,0,0.27,3.27,False,,First Aid
LI-00012799,TXN-0002842,PRD-00091,1,50.76,30.64,0,4.19,50.76,False,,Grocery
LI-00012800,TXN-0002842,PRD-00587,1,10.7,7.0,2.14,0.71,8.56,False,,Beauty
LI-00012801,TXN-0002843,PRD-00767,1,46.87,32.43,0,3.87,46.87,False,,OTC Medication
LI-00012802,TXN-0002843,PRD-00208,1,18.8,11.66,0,1.55,18.8,False,,Personal Care
LI-00012803,TXN-0002843,PRD-00494,2,1.37,1.0,0.41,0.19,2.33,False,,Vitamins & Supplements
LI-00012804,TXN-0002843,PRD-00459,1,44.54,24.32,0,3.67,44.54,False,,Medical Supplies
LI-00012805,TXN-0002843,PRD-00020,1,16.32,12.09,0,1.35,16.32,False,,Household
LI-00012806,TXN-0002844,PRD-00579,1,47.02,30.22,2.35,3.69,44.67,False,,OTC Medication
LI-00012807,TXN-0002844,PRD-00032,2,33.49,18.94,0,5.53,66.98,False,,Snacks
LI-00012808,TXN-0002844,PRD-00650,1,11.68,8.66,2.34,0.77,9.34,False,,Seasonal
LI-00012809,TXN-0002844,PRD-00543,1,3.27,2.04,0,0.27,3.27,False,,First Aid
LI-00012810,TXN-0002844,PRD-00187,1,19.84,8.43,1.98,1.47,17.86,False,,Personal Care
LI-00012811,TXN-0002845,PRD-00152,1,27.93,13.65,0,2.3,27.93,False,,Personal Care
LI-00012812,TXN-0002845,PRD-00053,1,19.41,12.9,2.91,1.36,16.5,False,,Household
LI-00012813,TXN-0002845,PRD-00740,1,41.75,27.49,0,3.44,41.75,False,,Grocery
LI-00012814,TXN-0002845,PRD-00383,4,46.59,20.84,0,15.37,186.36,False,,Household
LI-00012815,TXN-0002846,PRD-00617,1,1.86,1.31,0,0.15,1.86,False,,OTC Medication
LI-00012816,TXN-0002846,PRD-00681,1,54.64,31.3,0,4.51,54.64,False,,Snacks
LI-00012817,TXN-0002846,PRD-00756,1,17.13,8.3,1.71,1.27,15.42,False,,Vitamins & Supplements
LI-00012818,TXN-0002846,PRD-00642,1,75.76,33.09,0,6.25,75.76,False,,Medical Supplies
LI-00012819,TXN-0002846,PRD-00068,1,43.22,20.95,0,3.57,43.22,False,,Vitamins & Supplements
LI-00012820,TXN-0002846,PRD-00266,4,30.9,18.98,0,10.2,123.6,False,,Medical Supplies
LI-00012821,TXN-0002846,PRD-00461,1,64.63,29.93,0,5.33,64.63,False,,OTC Medication
LI-00012822,TXN-0002846,PRD-00232,1,4.05,2.88,0,0.33,4.05,False,,Beauty
LI-00012823,TXN-0002847,PRD-00683,1,51.65,33.96,0,4.26,51.65,False,,First Aid
LI-00012824,TXN-0002847,PRD-00112,1,12.83,9.09,0,1.06,12.83,False,,Medical Supplies
LI-00012825,TXN-0002847,PRD-00548,1,50.53,32.09,10.11,3.33,40.42,False,,Beverages
LI-00012826,TXN-0002847,PRD-00188,1,27.62,13.39,4.14,1.94,23.48,False,,OTC Medication
LI-00012827,TXN-0002848,PRD-00797,1,62.08,34.79,0,5.12,62.08,False,,Personal Care
LI-00012828,TXN-0002848,PRD-00601,1,24.1,15.73,0,1.99,24.1,False,,Beauty
LI-00012829,TXN-0002848,PRD-00750,3,8.07,5.54,0,2.0,24.21,False,,Vitamins & Supplements
LI-00012830,TXN-0002848,PRD-00500,1,15.34,11.07,0,1.27,15.34,False,,Household
LI-00012831,TXN-0002848,PRD-00122,2,21.78,9.48,0,3.59,43.56,False,,Household
LI-00012832,TXN-0002848,PRD-00088,1,41.54,27.52,0,3.43,41.54,False,,Grocery
LI-00012833,TXN-0002848,PRD-00751,1,38.95,22.79,0,3.21,38.95,False,,Snacks
LI-00012834,TXN-0002849,PRD-00675,1,46.08,31.02,9.22,3.04,36.86,False,,Beverages
LI-00012835,TXN-0002849,PRD-00167,1,39.87,20.45,0,3.29,39.87,False,,Seasonal
LI-00012836,TXN-0002849,PRD-00203,1,8.06,5.34,0,0.66,8.06,False,,Beauty
LI-00012837,TXN-0002849,PRD-00735,1,53.77,34.77,0,4.44,53.77,False,,Beverages
LI-00012838,TXN-0002849,PRD-00107,1,19.01,11.17,0,1.57,19.01,False,,Vitamins & Supplements
LI-00012839,TXN-0002850,PRD-00183,1,13.05,9.3,0,1.08,13.05,False,,Grocery
LI-00012840,TXN-0002850,PRD-00439,1,17.79,9.27,2.67,1.25,15.12,False,,Medical Supplies
LI-00012841,TXN-0002850,PRD-00135,1,2.01,1.01,0.4,0.13,1.61,False,,Beauty
LI-00012842,TXN-0002850,PRD-00580,1,34.63,19.22,0,2.86,34.63,False,,Beauty
LI-00012843,TXN-0002851,PRD-00037,4,56.96,31.74,0,18.8,227.84,False,,OTC Medication
LI-00012844,TXN-0002851,PRD-00385,1,68.02,33.24,0,5.61,68.02,False,,Household
LI-00012845,TXN-0002851,PRD-00606,1,7.85,4.53,0,0.65,7.85,False,,Household
LI-00012846,TXN-0002851,PRD-00227,1,32.98,19.36,0,2.72,32.98,False,,Household
LI-00012847,TXN-0002852,PRD-00730,1,10.49,6.49,0,0.87,10.49,False,,OTC Medication
LI-00012848,TXN-0002852,PRD-00644,1,23.74,15.36,0,1.96,23.74,False,,Grocery
LI-00012849,TXN-0002852,PRD-00697,1,8.1,3.93,0,0.67,8.1,False,,Vitamins & Supplements
LI-00012850,TXN-0002852,PRD-00227,1,32.98,19.36,0,2.72,32.98,False,,Household
LI-00012851,TXN-0002853,PRD-00756,1,17.13,8.3,0,1.41,17.13,False,,Vitamins & Supplements
LI-00012852,TXN-0002853,PRD-00059,1,17.28,10.9,0,1.43,17.28,False,,Beauty
LI-00012853,TXN-0002853,PRD-00532,1,18.27,13.44,0,1.51,18.27,False,,Medical Supplies
LI-00012854,TXN-0002853,PRD-00492,1,24.43,13.97,0,2.02,24.43,False,,OTC Medication
LI-00012855,TXN-0002854,PRD-00542,1,30.62,16.9,0,2.53,30.62,False,,Medical Supplies
LI-00012856,TXN-0002854,PRD-00800,1,59.64,33.98,0,4.92,59.64,False,,Snacks
LI-00012857,TXN-0002854,PRD-00403,1,41.71,19.71,0,3.44,41.71,False,,Beverages
LI-00012858,TXN-0002854,PRD-00641,3,26.35,11.1,0,6.52,79.05,False,,Medical Supplies
LI-00012859,TXN-0002854,PRD-00799,1,6.62,4.91,0.99,0.46,5.63,False,,Snacks
LI-00012860,TXN-0002855,PRD-00368,1,2.44,1.16,0,0.2,2.44,False,,Snacks
LI-00012861,TXN-0002855,PRD-00724,1,38.19,20.37,0,3.15,38.19,False,,OTC Medication
LI-00012862,TXN-0002855,PRD-00686,1,18.4,13.57,0,1.52,18.4,False,,First Aid
LI-00012863,TXN-0002855,PRD-00617,1,1.86,1.31,0,0.15,1.86,False,,OTC Medication
LI-00012864,TXN-0002855,PRD-00736,1,35.78,18.74,0,2.95,35.78,False,,Vitamins & Supplements
LI-00012865,TXN-0002855,PRD-00261,1,15.36,8.63,0,1.27,15.36,False,,Beauty
LI-00012866,TXN-0002856,PRD-00144,4,5.12,3.09,0,1.69,20.48,False,,Medical Supplies
LI-00012867,TXN-0002856,PRD-00080,1,49.95,29.25,0,4.12,49.95,False,,Vitamins & Supplements
LI-00012868,TXN-0002856,PRD-00069,3,66.76,31.86,50.07,12.39,150.21,True,EMP-0023,Beverages
LI-00012869,TXN-0002856,PRD-00303,1,51.77,28.07,0,4.27,51.77,False,,Household
LI-00012870,TXN-0002857,PRD-00399,1,10.1,6.6,0,0.83,10.1,False,,First Aid
LI-00012871,TXN-0002857,PRD-00732,1,55.45,23.99,0,4.57,55.45,False,,OTC Medication
LI-00012872,TXN-0002857,PRD-00416,1,44.93,30.72,0,3.71,44.93,False,,Seasonal
LI-00012873,TXN-0002858,PRD-00394,1,7.56,3.32,0,0.62,7.56,False,,Personal Care
LI-00012874,TXN-0002858,PRD-00446,2,35.47,23.44,0,5.85,70.94,False,,Beauty
LI-00012875,TXN-0002858,PRD-00553,1,57.75,33.47,0,4.76,57.75,False,,Medical Supplies
LI-00012876,TXN-0002858,PRD-00413,1,33.36,15.93,0,2.75,33.36,False,,First Aid
LI-00012877,TXN-0002858,PRD-00633,4,25.82,12.51,0,8.52,103.28,False,,First Aid
LI-00012878,TXN-0002859,PRD-00253,1,30.39,18.9,0,2.51,30.39,False,,Beverages
LI-00012879,TXN-0002859,PRD-00330,1,51.16,25.62,0,4.22,51.16,False,,OTC Medication
LI-00012880,TXN-0002859,PRD-00698,1,42.03,25.07,0,3.47,42.03,False,,Snacks
LI-00012881,TXN-0002859,PRD-00599,1,50.67,24.77,0,4.18,50.67,False,,OTC Medication
LI-00012882,TXN-0002860,PRD-00599,4,50.67,24.77,0,16.72,202.68,False,,OTC Medication
LI-00012883,TXN-0002860,PRD-00742,1,31.71,19.27,3.17,2.35,28.54,False,,Personal Care
LI-00012884,TXN-0002860,PRD-00543,1,3.27,2.04,0,0.27,3.27,False,,First Aid
LI-00012885,TXN-0002860,PRD-00536,1,16.08,7.79,0,1.33,16.08,False,,Beverages
LI-00012886,TXN-0002860,PRD-00209,1,36.77,18.98,0,3.03,36.77,False,,Seasonal
LI-00012887,TXN-0002861,PRD-00270,1,24.21,13.74,0,2.0,24.21,False,,Medical Supplies
LI-00012888,TXN-0002861,PRD-00071,1,46.51,21.23,20.93,2.11,25.58,True,EMP-0023,Beverages
LI-00012889,TXN-0002861,PRD-00449,1,51.04,32.71,0,4.21,51.04,False,,OTC Medication
LI-00012890,TXN-0002861,PRD-00039,1,17.13,10.1,0,1.41,17.13,False,,Seasonal
LI-00012891,TXN-0002861,PRD-00222,1,29.05,14.91,0,2.4,29.05,False,,First Aid
LI-00012892,TXN-0002862,PRD-00788,1,25.31,13.36,5.06,1.67,20.25,False,,Medical Supplies
LI-00012893,TXN-0002862,PRD-00006,1,37.66,25.28,0,3.11,37.66,False,,Household
LI-00012894,TXN-0002863,PRD-00357,1,2.75,1.57,0,0.23,2.75,False,,First Aid
LI-00012895,TXN-0002863,PRD-00312,1,11.92,7.43,0,0.98,11.92,False,,Household
LI-00012896,TXN-0002863,PRD-00460,1,32.41,22.72,0,2.67,32.41,False,,Snacks
LI-00012897,TXN-0002863,PRD-00531,1,51.58,23.33,0,4.26,51.58,False,,Beverages
LI-00012898,TXN-0002864,PRD-00126,1,22.49,12.74,0,1.86,22.49,False,,Medical Supplies
LI-00012899,TXN-0002864,PRD-00460,1,32.41,22.72,0,2.67,32.41,False,,Snacks
LI-00012900,TXN-0002864,PRD-00061,1,27.83,16.83,2.78,2.07,25.05,False,,Vitamins & Supplements
LI-00012901,TXN-0002864,PRD-00671,1,10.29,5.36,0,0.85,10.29,False,,Grocery
LI-00012902,TXN-0002864,PRD-00137,1,54.07,30.28,0,4.46,54.07,False,,Grocery
LI-00012903,TXN-0002864,PRD-00159,1,40.02,28.19,0,3.3,40.02,False,,Grocery
LI-00012904,TXN-0002865,PRD-00710,1,20.61,14.59,0,1.7,20.61,False,,Vitamins & Supplements
LI-00012905,TXN-0002865,PRD-00477,1,64.17,34.36,0,5.29,64.17,False,,Medical Supplies
LI-00012906,TXN-0002865,PRD-00785,1,12.52,8.92,0,1.03,12.52,False,,Beverages
LI-00012907,TXN-0002865,PRD-00335,1,46.97,25.49,0,3.88,46.97,False,,Seasonal
LI-00012908,TXN-0002865,PRD-00726,1,1.74,1.24,0.09,0.14,1.65,False,,Seasonal
LI-00012909,TXN-0002865,PRD-00597,1,39.56,20.65,0,3.26,39.56,False,,Grocery
LI-00012910,TXN-0002865,PRD-00145,1,5.51,3.29,0,0.45,5.51,False,,Seasonal
LI-00012911,TXN-0002865,PRD-00698,1,42.03,25.07,0,3.47,42.03,False,,Snacks
